ID,YearStart,YearEnd,Description,LocationAbbr,LocationDesc,DataSource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeId,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation_Lat,GeoLocation_Long,ClassId,TopicId,QuestionId,ResponseId,StratficationCategory1,StratificationCategoryId1,Stratification1,StratificationId1,StratificationCategory2,StratificationCategoryId2,Stratification2,StratificationId2,StratificationCategory3,StratificationCategoryId3,Stratification3,StratificationId3,LocationDisplayOrder,FootnoteSymbol,FootnoteText,URL,FootnoteHeading
23070,2019,2019,2019,GA,Georgia,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,18.3,,,16.6,20.1,"4,079",32.83968109,-83.62758035,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,13,,,,
23126,2019,2019,2019,HI,Hawaii,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,16.4,,,14.4,18.6,"5,150",21.30485044,-157.8577494,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,15,,,,
23210,2019,2019,2019,ID,Idaho,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.1,,,10,14.6,"1,134",43.68263001,-114.36373,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,16,,,,
23294,2019,2019,2019,IL,Illinois,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.2,,,13.3,17.2,"2,835",40.48501028,-88.99771018,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,17,,,,
23378,2019,2019,2019,IA,Iowa,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,17,,,14.1,20.4,"1,500",42.46940091,-93.81649056,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,19,,,,
23462,2019,2019,2019,KS,Kansas,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.1,,,12.7,17.9,"1,338",38.3477403,-98.20078123,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,20,,,,
23546,2019,2019,2019,KY,Kentucky,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,18.4,,,15.6,21.5,"1,849",37.64597027,-84.77497105,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,21,,,,
23630,2019,2019,2019,LA,Louisiana,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,16.5,,,13.4,20.1,"1,154",31.31266064,-92.44568007,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,22,,,,
23714,2019,2019,2019,ME,Maine,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.9,,,13.2,16.8,"7,557",45.25422889,-68.98503134,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,23,,,,
23784,2019,2019,2019,MD,Maryland,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.8,,,12.1,13.5,"3,701",39.29058096,-76.60926011,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,24,,,,
23868,2019,2019,2019,MA,Massachusetts,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.2,,,11.5,17.4,"2,023",42.27687047,-72.08269068,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,25,,,,
23938,2019,2019,2019,MI,Michigan,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.3,,,13,17.9,"4,341",44.66131954,-84.71439027,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,26,,,,
24022,2019,2019,2019,MS,Mississippi,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,23.4,,,20.9,26.1,"1,634",32.7455101,-89.53803083,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,28,,,,
24106,2019,2019,2019,MO,Missouri,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,18.4,,,15,22.3,"1,156",38.63579078,-92.56630005,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,29,,,,
24190,2019,2019,2019,MT,Montana,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11.5,,,10.1,13.1,"3,651",47.06652897,-109.4244206,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,30,,,,
24274,2019,2019,2019,NE,Nebraska,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.3,,,11,16,"1,285",41.64104099,-99.36572062,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,31,,,,
24358,2019,2019,2019,NV,Nevada,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.3,,,10.3,14.5,"1,299",39.49324039,-117.0718406,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,32,,,,
24428,2019,2019,2019,NH,New Hampshire,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.7,,,12,13.4,"1,227",43.65595011,-71.50036092,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,33,,,,
24484,2019,2019,2019,NJ,New Jersey,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11.9,,,9.9,14.3,"1,313",40.13057005,-74.27369129,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,34,,,,
24554,2019,2019,2019,NM,New Mexico,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.2,,,13.5,17.1,"7,106",34.52088095,-106.240581,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,35,,,,
24638,2019,2019,2019,NY,New York,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.4,,,11.8,15.2,"9,215",42.82700103,-75.54397043,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,36,,,,
24722,2019,2019,2019,NC,North Carolina,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.4,,,12.6,18.7,"2,716",35.46622098,-79.15925046,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,37,,,,
24806,2019,2019,2019,ND,North Dakota,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14,,,11.8,16.5,"1,975",47.47531978,-100.118421,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,38,,,,
24890,2019,2019,2019,OH,Ohio,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,16.8,,,13.7,20.4,"1,129",40.06021014,-82.40426006,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,39,,,,
24946,2019,2019,2019,OK,Oklahoma,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,17.6,,,15.7,19.7,"1,888",35.47203136,-97.52107021,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,40,,,,
25030,2019,2019,2019,PA,Pennsylvania,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.4,,,13.7,17.2,"2,172",40.79373015,-77.86070029,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,42,,,,
25114,2019,2019,2019,RI,Rhode Island,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.3,,,10.4,19.3,"1,462",41.70828019,-71.52247031,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
25170,2019,2019,2019,SC,South Carolina,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,16.6,,,13.1,20.7,"1,121",33.9988213,-81.04537121,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
25254,2019,2019,2019,SD,South Dakota,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.1,,,12.4,16,"1,358",44.35313005,-100.3735306,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
25324,2019,2019,2019,TN,Tennessee,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,20.9,,,18,24,"2,073",35.68094058,-85.77449091,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
25408,2019,2019,2019,TX,Texas,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,16.9,,,14.7,19.2,"1,829",31.82724041,-99.42677021,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,48,,,,
25492,2019,2019,2019,UT,Utah,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,9.8,,,8.1,11.9,"1,455",39.36070017,-111.5871306,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
25576,2019,2019,2019,VT,Vermont,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.1,,,12.6,13.6,"1,702",43.62538124,-72.51764079,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
25618,2019,2019,2019,VA,Virginia,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.8,,,12.6,17.3,"4,173",37.54268067,-78.45789046,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
25688,2019,2019,2019,WV,West Virginia,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,22.9,,,19.8,26.4,"1,312",38.6655102,-80.71264014,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,54,,,,
25772,2019,2019,2019,WI,Wisconsin,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.5,,,12.7,16.5,"1,691",44.39319117,-89.81637074,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,55,,,,
25912,2019,2019,2019,GU,Guam,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,23.8,,,20.9,26.9,"1,233",13.444304,144.793731,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,66,,,,
25996,2019,2019,2019,PR,Puerto Rico,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.4,,,11.5,17.7,"1,366",18.220833,-66.590149,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,72,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,†,Obesity is defined as body mass index (BMI)-for-age and sex =95th percentile based on the 2000 CDC growth chart; BMI was calculated from self-reported weight and height (weight [kg]/ height [m²]).,,Footnote
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youth Risk Behavior Surveillance System ,https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Data Source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention.National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity.Data, Trend and Maps [online].",/nccdphp/dnpao/data-trends-maps/index.html,Suggested Citation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breastfeeding,/breastfeeding/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Division of Nutrition, Physical Activity, and Obesity",/nccdphp/dnpao/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical Activity,/physicalactivity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chronic Disease Prevention and Health Promotion,/chronicdisease/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overweight and Obesity,/obesity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State and Local Programs,/nccdphp/dnpao/state-local-programs/index.html,Related Links
