ID,YearStart,YearEnd,Description,LocationAbbr,LocationDesc,DataSource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeId,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation_Lat,GeoLocation_Long,ClassId,TopicId,QuestionId,ResponseId,StratficationCategory1,StratificationCategoryId1,Stratification1,StratificationId1,StratificationCategory2,StratificationCategoryId2,Stratification2,StratificationId2,StratificationCategory3,StratificationCategoryId3,Stratification3,StratificationId3,LocationDisplayOrder,FootnoteSymbol,FootnoteText,URL,FootnoteHeading
132567,2015,2015,2015,HI,Hawaii,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.9,,,11,15.2,"5,645",21.30485044,-157.8577494,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,15,,,,
111232,2015,2015,2015,ID,Idaho,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11.1,,,9.1,13.5,"1,688",43.68263001,-114.36373,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,16,,,,
128966,2015,2015,2015,IL,Illinois,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.6,,,10.9,14.6,"3,058",40.48501028,-88.99771018,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,17,,,,
142637,2015,2015,2015,IN,Indiana,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.6,,,11.9,15.7,"1,844",39.76691045,-86.14996019,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,18,,,,
140294,2015,2015,2015,KY,Kentucky,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,18.5,,,16.4,20.8,"2,446",37.64597027,-84.77497105,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,21,,,,
138689,2015,2015,2015,ME,Maine,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.3,,,11.9,14.9,"8,716",45.25422889,-68.98503134,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,23,,,,
128574,2015,2015,2015,MD,Maryland,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11.5,,,11.1,12,"50,741",39.29058096,-76.60926011,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,24,,,,
119457,2015,2015,2015,MA,Massachusetts,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11,,,9.4,12.8,"2,927",42.27687047,-72.08269068,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,25,,,,
118131,2015,2015,2015,MI,Michigan,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.3,,,12.6,16.2,"4,637",44.66131954,-84.71439027,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,26,,,,
136035,2015,2015,2015,MS,Mississippi,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,18.9,,,17,21,"2,023",32.7455101,-89.53803083,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,28,,,,
124751,2015,2015,2015,MO,Missouri,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.1,,,9.9,17,"1,431",38.63579078,-92.56630005,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,29,,,,
120663,2015,2015,2015,MT,Montana,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,10.3,,,9.2,11.6,"4,329",47.06652897,-109.4244206,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,30,,,,
120124,2015,2015,2015,NE,Nebraska,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13,,,11.1,15.2,"1,629",41.64104099,-99.36572062,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,31,,,,
113423,2015,2015,2015,NV,Nevada,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.2,,,10.3,14.4,"1,398",39.49324039,-117.0718406,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,32,,,,
113662,2015,2015,2015,NH,New Hampshire,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.2,,,11.5,13,"13,671",43.65595011,-71.50036092,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,33,,,,
114705,2015,2015,2015,NM,New Mexico,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.6,,,14.8,16.5,"7,873",34.52088095,-106.240581,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,35,,,,
144658,2015,2015,2015,NY,New York,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.1,,,11.6,14.8,"9,521",42.82700103,-75.54397043,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,36,,,,
131404,2015,2015,2015,NC,North Carolina,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,16.4,,,13.8,19.5,"5,634",35.46622098,-79.15925046,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,37,,,,
126912,2015,2015,2015,ND,North Dakota,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14,,,12.5,15.7,"2,080",47.47531978,-100.118421,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,38,,,,
115071,2015,2015,2015,OK,Oklahoma,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,17.3,,,14.4,20.7,"1,528",35.47203136,-97.52107021,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,40,,,,
130571,2015,2015,2015,PA,Pennsylvania,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14,,,12.3,15.8,"2,741",40.79373015,-77.86070029,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,42,,,,
144327,2015,2015,2015,RI,Rhode Island,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12,,,9.8,14.5,"3,210",41.70828019,-71.52247031,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
120035,2015,2015,2015,SC,South Carolina,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,16.3,,,14.5,18.2,"1,277",33.9988213,-81.04537121,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,45,,,,
134940,2015,2015,2015,SD,South Dakota,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.7,,,12.2,17.6,"1,258",44.35313005,-100.3735306,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
119521,2015,2015,2015,TN,Tennessee,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,18.6,,,16.7,20.7,"3,923",35.68094058,-85.77449091,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
144470,2015,2015,2015,VT,Vermont,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.4,,,11.9,12.9,"18,505",43.62538124,-72.51764079,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
121858,2015,2015,2015,VA,Virginia,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13,,,11.3,14.9,"4,109",37.54268067,-78.45789046,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,51,,,,
125043,2015,2015,2015,WV,West Virginia,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,17.9,,,15.1,21.2,"1,541",38.6655102,-80.71264014,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,54,,,,
113990,2015,2015,2015,WY,Wyoming,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11,,,9.6,12.6,"2,277",43.23554134,-108.1098304,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,56,,,,
135957,2015,2015,2015,GU,Guam,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,20.4,,,17.6,23.5,"1,215",13.444304,144.793731,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,66,,,,
134083,2015,2015,2015,PR,Puerto Rico,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11.1,,,9.1,13.3,"1,512",18.220833,-66.590149,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,72,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,†,Obesity is defined as body mass index (BMI)-for-age and sex =95th percentile based on the 2000 CDC growth chart; BMI was calculated from self-reported weight and height (weight [kg]/ height [m²]).,,Footnote
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youth Risk Behavior Surveillance System ,https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Data Source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention.National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity.Data, Trend and Maps [online].",/nccdphp/dnpao/data-trends-maps/index.html,Suggested Citation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breastfeeding,/breastfeeding/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Division of Nutrition, Physical Activity, and Obesity",/nccdphp/dnpao/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical Activity,/physicalactivity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chronic Disease Prevention and Health Promotion,/chronicdisease/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overweight and Obesity,/obesity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State and Local Programs,/nccdphp/dnpao/state-local-programs/index.html,Related Links
