ID,YearStart,YearEnd,Description,LocationAbbr,LocationDesc,DataSource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeId,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation_Lat,GeoLocation_Long,ClassId,TopicId,QuestionId,ResponseId,StratficationCategory1,StratificationCategoryId1,Stratification1,StratificationId1,StratificationCategory2,StratificationCategoryId2,Stratification2,StratificationId2,StratificationCategory3,StratificationCategoryId3,Stratification3,StratificationId3,LocationDisplayOrder,FootnoteSymbol,FootnoteText,URL,FootnoteHeading
129934,2003,2003,2003,KY,Kentucky,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,14.5,,,12,17.4,"1,550",37.64597027,-84.77497105,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,21,,,,
134786,2003,2003,2003,ME,Maine,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.7,,,10.8,15,"1,607",45.25422889,-68.98503134,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,23,,,,
117042,2003,2003,2003,MA,Massachusetts,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,9.8,,,8,11.9,"3,419",42.27687047,-72.08269068,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,25,,,,
139807,2003,2003,2003,MI,Michigan,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.3,,,10.6,14.2,"3,312",44.66131954,-84.71439027,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,26,,,,
134070,2003,2003,2003,MS,Mississippi,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.6,,,13.1,18.4,"1,386",32.7455101,-89.53803083,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,28,,,,
115848,2003,2003,2003,MO,Missouri,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.1,,,9.3,15.6,"1,468",38.63579078,-92.56630005,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,29,,,,
139873,2003,2003,2003,MT,Montana,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,8,,,6.6,9.6,"2,672",47.06652897,-109.4244206,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,30,,,,
110086,2003,2003,2003,NE,Nebraska,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,10.4,,,9,12,"2,862",41.64104099,-99.36572062,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,31,,,,
142050,2003,2003,2003,NH,New Hampshire,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,9.7,,,7.6,12.1,"1,237",43.65595011,-71.50036092,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,33,,,,
142646,2003,2003,2003,NY,New York,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.7,,,11.3,14.2,"8,389",42.82700103,-75.54397043,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,36,,,,
110045,2003,2003,2003,NC,North Carolina,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,12.4,,,10.6,14.4,"2,464",35.46622098,-79.15925046,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,37,,,,
115007,2003,2003,2003,ND,North Dakota,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,9.2,,,7.6,11,"1,591",47.47531978,-100.118421,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,38,,,,
144404,2003,2003,2003,OH,Ohio,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.8,,,11.8,16.1,"1,185",40.06021014,-82.40426006,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,39,,,,
139098,2003,2003,2003,OK,Oklahoma,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,11,,,9.2,13.1,"1,305",35.47203136,-97.52107021,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,40,,,,
119025,2003,2003,2003,RI,Rhode Island,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,9.8,,,7.3,12.9,"1,650",41.70828019,-71.52247031,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,44,,,,
112644,2003,2003,2003,SD,South Dakota,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,9.4,,,7.3,11.9,"1,742",44.35313005,-100.3735306,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,46,,,,
110703,2003,2003,2003,TN,Tennessee,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,15.1,,,13.1,17.3,"1,824",35.68094058,-85.77449091,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,47,,,,
126281,2003,2003,2003,UT,Utah,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,6.9,,,4.7,9.9,"1,389",39.36070017,-111.5871306,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,49,,,,
126716,2003,2003,2003,VT,Vermont,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,10.6,,,8.8,12.8,"5,661",43.62538124,-72.51764079,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,50,,,,
124949,2003,2003,2003,WV,West Virginia,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.6,,,10.5,17.5,"1,643",38.6655102,-80.71264014,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,54,,,,
140697,2003,2003,2003,WI,Wisconsin,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,10.3,,,8.9,11.9,"2,061",44.39319117,-89.81637074,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,55,,,,
119927,2003,2003,2003,WY,Wyoming,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,7.2,,,5.8,8.8,"1,427",43.23554134,-108.1098304,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,56,,,,
131131,2003,2003,2003,VI,Virgin Islands,YRBSS,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity †,,,VALUE,Value,13.3,,,11.2,15.8,870,18.335765,-64.896335,OWS,OWS1,Q038,,Total,OVR,Total,OVERALL,,,,,,,,,78,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,†,Obesity is defined as body mass index (BMI)-for-age and sex =95th percentile based on the 2000 CDC growth chart; BMI was calculated from self-reported weight and height (weight [kg]/ height [m²]).,,Footnote
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Youth Risk Behavior Surveillance System ,https://www.cdc.gov/healthyyouth/data/yrbs/index.htm,Data Source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention.National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity.Data, Trend and Maps [online].",/nccdphp/dnpao/data-trends-maps/index.html,Suggested Citation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breastfeeding,/breastfeeding/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Division of Nutrition, Physical Activity, and Obesity",/nccdphp/dnpao/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical Activity,/physicalactivity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chronic Disease Prevention and Health Promotion,/chronicdisease/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overweight and Obesity,/obesity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State and Local Programs,/nccdphp/dnpao/state-local-programs/index.html,Related Links
